Date,GDP_Growth,Inflation_Rate,Unemployment_Rate,USD_EUR_Exchange_Rate
2019-01-07,21129.496124999998,252.69282608695653,3.9652173913043476,1.1468
2019-01-08,21133.970156249998,252.72578260869565,3.9565217391304346,1.1444
2019-01-09,21138.444187499997,252.75873913043478,3.9478260869565216,1.1524
2019-01-10,21142.918218749997,252.79169565217393,3.9391304347826086,1.1517
2019-01-11,21147.392249999997,252.82465217391305,3.9304347826086956,1.1479
2019-01-14,21151.866281249997,252.85760869565217,3.9217391304347826,1.1479
2019-01-15,21156.340312499997,252.8905652173913,3.9130434782608696,1.1392
2019-01-16,21160.81434375,252.92352173913042,3.9043478260869566,1.1408
2019-01-17,21165.288375,252.95647826086957,3.895652173913043,1.1386
2019-01-18,21169.76240625,252.9894347826087,3.88695652173913,1.1362
2019-01-21,21174.2364375,253.02239130434782,3.878260869565217,1.1362
2019-01-22,21178.71046875,253.05534782608694,3.869565217391304,1.1359
2019-01-23,21183.1845,253.08830434782607,3.860869565217391,1.139
2019-01-24,21187.65853125,253.12126086956522,3.8521739130434782,1.1322
2019-01-25,21192.1325625,253.15421739130434,3.8434782608695652,1.1407
2019-01-28,21196.60659375,253.18717391304347,3.8347826086956522,1.1438
2019-01-29,21201.080625,253.2201304347826,3.826086956521739,1.1424
2019-01-30,21205.55465625,253.25308695652174,3.817391304347826,1.1418
2019-01-31,21210.0286875,253.28604347826086,3.808695652173913,1.1454
2019-02-01,21214.502718749998,253.319,3.8,1.1474
2019-02-04,21218.976749999998,253.3669,3.8,1.1438
2019-02-05,21223.450781249998,253.41479999999999,3.8,1.1406
2019-02-06,21227.924812499998,253.46269999999998,3.8,1.138
2019-02-07,21232.398843749997,253.51059999999998,3.8,1.1357
2019-02-08,21236.872874999997,253.55849999999998,3.8,1.1326
2019-02-11,21241.346906249997,253.60639999999998,3.8,1.1277
2019-02-12,21245.820937499997,253.65429999999998,3.8,1.1316
2019-02-13,21250.294968749997,253.70219999999998,3.8,1.1288
2019-02-14,21254.769,253.75009999999997,3.8,1.1284
2019-02-15,21259.24303125,253.798,3.8,1.1268
2019-02-18,21263.7170625,253.8459,3.8,1.1268
2019-02-19,21268.19109375,253.8938,3.8,1.1328
2019-02-20,21272.665125,253.9417,3.8,1.1328
2019-02-21,21277.13915625,253.9896,3.8,1.1338
2019-02-22,21281.6131875,254.0375,3.8,1.1342
2019-02-25,21286.08721875,254.0854,3.8,1.1345
2019-02-26,21290.56125,254.1333,3.8,1.1374
2019-02-27,21295.03528125,254.1812,3.8,1.137
2019-02-28,21299.5093125,254.2291,3.8,1.1379
2019-03-01,21303.98334375,254.277,3.8,1.1376
2019-03-04,21308.457374999998,254.3225238095238,3.795238095238095,1.1328
2019-03-05,21312.931406249998,254.36804761904762,3.7904761904761903,1.13
2019-03-06,21317.405437499998,254.41357142857143,3.7857142857142856,1.132
2019-03-07,21321.879468749998,254.45909523809522,3.780952380952381,1.1214
2019-03-08,21326.353499999997,254.50461904761903,3.776190476190476,1.1243
2019-03-11,21330.827531249997,254.55014285714284,3.7714285714285714,1.1226
2019-03-12,21335.301562499997,254.59566666666666,3.7666666666666666,1.1276
2019-03-13,21339.775593749997,254.64119047619047,3.761904761904762,1.131
2019-03-14,21344.249624999997,254.6867142857143,3.757142857142857,1.1304
2019-03-15,21348.723656249997,254.7322380952381,3.7523809523809524,1.1326
2019-03-18,21353.1976875,254.7777619047619,3.7476190476190476,1.1337
2019-03-19,21357.67171875,254.8232857142857,3.742857142857143,1.1346
2019-03-20,21362.14575,254.86880952380952,3.738095238095238,1.1352
2019-03-21,21366.61978125,254.91433333333333,3.7333333333333334,1.1361
2019-03-22,21371.0938125,254.95985714285715,3.7285714285714286,1.1282
2019-03-25,21375.56784375,255.00538095238096,3.723809523809524,1.1324
2019-03-26,21380.041875,255.05090476190477,3.719047619047619,1.128
2019-03-27,21384.51590625,255.09642857142856,3.7142857142857144,1.125
2019-03-28,21388.9899375,255.14195238095238,3.7095238095238097,1.1236
2019-03-29,21393.46396875,255.1874761904762,3.704761904761905,1.1228
2019-04-01,21397.938,255.233,3.7,1.121
2019-04-02,21402.77486363636,255.23586363636363,3.6954545454545458,1.1186
2019-04-03,21407.611727272724,255.2387272727273,3.690909090909091,1.1242
2019-04-04,21412.44859090909,255.24159090909092,3.6863636363636365,1.1216
2019-04-05,21417.285454545454,255.24445454545454,3.681818181818182,1.1217
2019-04-08,21422.122318181817,255.24731818181817,3.6772727272727272,1.1262
2019-04-09,21426.95918181818,255.25018181818183,3.672727272727273,1.1278
2019-04-10,21431.796045454543,255.25304545454546,3.6681818181818184,1.1266
2019-04-11,21436.632909090906,255.25590909090909,3.6636363636363636,1.1262
2019-04-12,21441.469772727272,255.2587727272727,3.659090909090909,1.1304
2019-04-15,21446.306636363635,255.26163636363637,3.6545454545454548,1.1304
2019-04-16,21451.1435,255.2645,3.6500000000000004,1.1293
2019-04-17,21455.98036363636,255.26736363636363,3.6454545454545455,1.1297
2019-04-18,21460.817227272724,255.27022727272728,3.640909090909091,1.1241
2019-04-19,21465.65409090909,255.2730909090909,3.6363636363636367,1.1246
2019-04-22,21470.490954545454,255.27595454545454,3.631818181818182,1.1258
2019-04-23,21475.327818181817,255.27881818181817,3.6272727272727274,1.1213
2019-04-24,21480.16468181818,255.28168181818182,3.622727272727273,1.1192
2019-04-25,21485.001545454543,255.28454545454545,3.618181818181818,1.114
2019-04-26,21489.838409090906,255.28740909090908,3.6136363636363638,1.1154
2019-04-29,21494.675272727272,255.2902727272727,3.6090909090909093,1.1166
2019-04-30,21499.512136363635,255.29313636363636,3.6045454545454545,1.1201
2019-05-01,21504.349,255.296,3.6,1.1246
2019-05-02,21509.18586363636,255.29239130434783,3.6,1.1184
2019-05-03,21514.022727272724,255.28878260869564,3.6,1.1186
2019-05-06,21518.85959090909,255.28517391304348,3.6,1.1197
2019-05-07,21523.696454545454,255.2815652173913,3.6,1.1178
2019-05-08,21528.533318181817,255.27795652173913,3.6,1.1206
2019-05-09,21533.37018181818,255.27434782608694,3.6,1.1228
2019-05-10,21538.207045454543,255.27073913043478,3.6,1.1241
2019-05-13,21543.043909090906,255.26713043478262,3.6,1.1232
2019-05-14,21547.880772727272,255.26352173913043,3.6,1.1207
2019-05-15,21552.717636363635,255.25991304347826,3.6,1.1208
2019-05-16,21557.5545,255.25630434782607,3.6,1.1178
2019-05-17,21562.39136363636,255.2526956521739,3.6,1.1166
2019-05-20,21567.228227272724,255.24908695652172,3.6,1.117
2019-05-21,21572.06509090909,255.24547826086956,3.6,1.1158
2019-05-22,21576.901954545454,255.24186956521737,3.6,1.1156
2019-05-23,21581.738818181817,255.2382608695652,3.6,1.1172
2019-05-24,21586.57568181818,255.23465217391305,3.6,1.1197
2019-05-27,21591.412545454543,255.23104347826086,3.6,1.1197
2019-05-28,21596.249409090906,255.2274347826087,3.6,1.1177
2019-05-29,21601.086272727272,255.2238260869565,3.6,1.1136
2019-05-30,21605.923136363635,255.22021739130435,3.6,1.114
2019-05-31,21610.76,255.21660869565216,3.6,1.1149
2019-06-01,21615.59686363636,255.213,3.6,1.1149
2019-06-03,21620.433727272724,255.2410476190476,3.604761904761905,1.1206
2019-06-04,21625.27059090909,255.26909523809522,3.6095238095238096,1.1236
2019-06-05,21630.107454545454,255.29714285714286,3.6142857142857143,1.1242
2019-06-06,21634.944318181817,255.32519047619047,3.619047619047619,1.1294
2019-06-07,21639.78118181818,255.35323809523808,3.623809523809524,1.1324
2019-06-10,21644.618045454543,255.3812857142857,3.6285714285714286,1.1311
2019-06-11,21649.454909090906,255.40933333333334,3.6333333333333333,1.1316
2019-06-12,21654.291772727272,255.43738095238095,3.638095238095238,1.131
2019-06-13,21659.128636363635,255.46542857142856,3.642857142857143,1.1275
2019-06-14,21663.9655,255.49347619047617,3.6476190476190475,1.1217
2019-06-17,21668.80236363636,255.5215238095238,3.6523809523809527,1.1235
2019-06-18,21673.639227272724,255.54957142857143,3.6571428571428575,1.1196
2019-06-19,21678.47609090909,255.57761904761904,3.661904761904762,1.1214
2019-06-20,21683.312954545454,255.60566666666665,3.666666666666667,1.1284
2019-06-21,21688.149818181817,255.6337142857143,3.6714285714285717,1.1328
2019-06-24,21692.98668181818,255.6617619047619,3.6761904761904765,1.1393
2019-06-25,21697.823545454543,255.68980952380952,3.680952380952381,1.1386
2019-06-26,21702.660409090906,255.71785714285713,3.685714285714286,1.139
2019-06-27,21707.497272727273,255.74590476190477,3.6904761904761907,1.1372
2019-06-28,21712.334136363635,255.77395238095238,3.6952380952380954,1.1374
2019-07-01,21717.171,255.802,3.7,1.1307
2019-07-02,21720.395567164178,255.81217391304347,3.6956521739130435,1.1301
2019-07-03,21723.620134328357,255.82234782608694,3.691304347826087,1.1275
2019-07-04,21726.844701492537,255.83252173913044,3.6869565217391305,1.1275
2019-07-05,21730.069268656716,255.84269565217392,3.682608695652174,1.1216
2019-07-08,21733.293835820896,255.8528695652174,3.6782608695652175,1.1208
2019-07-09,21736.51840298507,255.86304347826086,3.673913043478261,1.121
2019-07-10,21739.74297014925,255.87321739130434,3.6695652173913045,1.126
2019-07-11,21742.96753731343,255.8833913043478,3.6652173913043478,1.1261
2019-07-12,21746.19210447761,255.8935652173913,3.6608695652173915,1.1254
2019-07-15,21749.41667164179,255.9037391304348,3.6565217391304348,1.126
2019-07-16,21752.64123880597,255.91391304347826,3.6521739130434785,1.1212
2019-07-17,21755.86580597015,255.92408695652173,3.6478260869565218,1.1232
2019-07-18,21759.090373134328,255.9342608695652,3.6434782608695655,1.1228
2019-07-19,21762.314940298507,255.94443478260868,3.639130434782609,1.122
2019-07-22,21765.539507462687,255.95460869565218,3.6347826086956525,1.1214
2019-07-23,21768.764074626866,255.96478260869566,3.630434782608696,1.1156
2019-07-24,21771.988641791042,255.97495652173913,3.626086956521739,1.1141
2019-07-25,21775.21320895522,255.9851304347826,3.621739130434783,1.1156
2019-07-26,21778.4377761194,255.99530434782608,3.617391304347826,1.1121
2019-07-29,21781.66234328358,256.00547826086955,3.61304347826087,1.1142
2019-07-30,21784.88691044776,256.01565217391305,3.608695652173913,1.1148
2019-07-31,21788.11147761194,256.0258260869565,3.604347826086957,1.113
2019-08-01,21791.33604477612,256.036,3.6,1.1062
2019-08-02,21794.5606119403,256.0539090909091,3.5954545454545457,1.1112
2019-08-05,21797.785179104478,256.0718181818182,3.590909090909091,1.1197
2019-08-06,21801.009746268657,256.08972727272726,3.5863636363636364,1.1196
2019-08-07,21804.234313432837,256.10763636363635,3.581818181818182,1.1236
2019-08-08,21807.458880597012,256.12554545454543,3.577272727272727,1.121
2019-08-09,21810.683447761192,256.1434545454546,3.5727272727272728,1.1222
2019-08-12,21813.90801492537,256.16136363636366,3.5681818181818183,1.1212
2019-08-13,21817.13258208955,256.17927272727275,3.5636363636363635,1.1182
2019-08-14,21820.35714925373,256.19718181818183,3.559090909090909,1.1144
2019-08-15,21823.58171641791,256.2150909090909,3.5545454545454547,1.1106
2019-08-16,21826.80628358209,256.233,3.55,1.1091
2019-08-19,21830.03085074627,256.2509090909091,3.5454545454545454,1.1096
2019-08-20,21833.255417910448,256.2688181818182,3.540909090909091,1.1092
2019-08-21,21836.479985074628,256.28672727272726,3.5363636363636366,1.1098
2019-08-22,21839.704552238807,256.30463636363635,3.5318181818181817,1.1089
2019-08-23,21842.929119402987,256.32254545454543,3.5272727272727273,1.1148
2019-08-26,21846.153686567162,256.3404545454546,3.522727272727273,1.1112
2019-08-27,21849.378253731342,256.35836363636366,3.518181818181818,1.1094
2019-08-28,21852.60282089552,256.37627272727275,3.5136363636363637,1.1084
2019-08-29,21855.8273880597,256.39418181818183,3.5090909090909093,1.1059
2019-08-30,21859.05195522388,256.4120909090909,3.5045454545454544,1.0989
2019-09-01,21862.27652238806,256.43,3.5,1.0989
2019-09-02,21865.50108955224,256.4629545454545,3.5045454545454544,1.0989
2019-09-03,21868.72565671642,256.4959090909091,3.5090909090909093,1.0968
2019-09-04,21871.950223880598,256.52886363636367,3.5136363636363637,1.1025
2019-09-05,21875.174791044778,256.5618181818182,3.518181818181818,1.1038
2019-09-06,21878.399358208957,256.5947727272727,3.522727272727273,1.1042
2019-09-09,21881.623925373133,256.62772727272727,3.5272727272727273,1.1056
2019-09-10,21884.848492537312,256.66068181818184,3.5318181818181817,1.1042
2019-09-11,21888.07305970149,256.69363636363636,3.5363636363636366,1.1001
2019-09-12,21891.29762686567,256.7265909090909,3.540909090909091,1.1074
2019-09-13,21894.52219402985,256.75954545454545,3.5454545454545454,1.1074
2019-09-16,21897.74676119403,256.7925,3.55,1.1006
2019-09-17,21900.97132835821,256.82545454545453,3.5545454545454547,1.1063
2019-09-18,21904.19589552239,256.85840909090905,3.559090909090909,1.1061
2019-09-19,21907.42046268657,256.8913636363636,3.5636363636363635,1.1046
2019-09-20,21910.645029850748,256.9243181818182,3.5681818181818183,1.1004
2019-09-23,21913.869597014927,256.9572727272727,3.5727272727272728,1.0991
2019-09-24,21917.094164179103,256.9902272727272,3.577272727272727,1.0999
2019-09-25,21920.318731343283,257.0231818181818,3.581818181818182,1.0949
2019-09-26,21923.543298507462,257.05613636363637,3.5863636363636364,1.0938
2019-09-27,21926.76786567164,257.0890909090909,3.590909090909091,1.0942
2019-09-30,21929.99243283582,257.1220454545454,3.5954545454545457,1.0905
2019-10-01,21933.217,257.155,3.6,1.0932
2019-10-02,21930.148940298506,257.18647826086954,3.6,1.0951
2019-10-03,21927.080880597015,257.2179565217391,3.6,1.0991
2019-10-04,21924.01282089552,257.24943478260866,3.6,1.0974
2019-10-07,21920.94476119403,257.2809130434782,3.6,1.0984
2019-10-08,21917.876701492536,257.3123913043478,3.6,1.0949
2019-10-09,21914.808641791045,257.3438695652174,3.6,1.0978
2019-10-10,21911.74058208955,257.37534782608697,3.6,1.1018
2019-10-11,21908.67252238806,257.4068260869565,3.6,1.1039
2019-10-14,21905.604462686566,257.4383043478261,3.6,1.1039
2019-10-15,21902.536402985075,257.46978260869565,3.6,1.1036
2019-10-16,21899.46834328358,257.5012608695652,3.6,1.1075
2019-10-17,21896.40028358209,257.5327391304348,3.6,1.1129
2019-10-18,21893.332223880596,257.56421739130434,3.6,1.1155
2019-10-21,21890.264164179105,257.5956956521739,3.6,1.1145
2019-10-22,21887.19610447761,257.62717391304346,3.6,1.1138
2019-10-23,21884.12804477612,257.658652173913,3.6,1.1118
2019-10-24,21881.059985074626,257.6901304347826,3.6,1.1098
2019-10-25,21877.991925373135,257.7216086956522,3.6,1.1081
2019-10-28,21874.92386567164,257.75308695652177,3.6,1.1094
2019-10-29,21871.85580597015,257.78456521739133,3.6,1.1117
2019-10-30,21868.787746268656,257.8160434782609,3.6,1.1123
2019-10-31,21865.719686567165,257.84752173913046,3.6,1.1155
2019-11-01,21862.65162686567,257.879,3.6,1.1169
2019-11-04,21859.58356716418,257.9147619047619,3.6,1.1144
2019-11-05,21856.515507462685,257.9505238095238,3.6,1.107
2019-11-06,21853.447447761195,257.9862857142857,3.6,1.1076
2019-11-07,21850.3793880597,258.0220476190476,3.6,1.1045
2019-11-08,21847.31132835821,258.0578095238095,3.6,1.1019
2019-11-11,21844.243268656715,258.09357142857147,3.6,1.1019
2019-11-12,21841.175208955225,258.12933333333336,3.6,1.1017
2019-11-13,21838.10714925373,258.16509523809526,3.6,1.1004
2019-11-14,21835.03908955224,258.20085714285716,3.6,1.1016
2019-11-15,21831.971029850745,258.23661904761906,3.6,1.1046
2019-11-18,21828.902970149255,258.27238095238096,3.6,1.1079
2019-11-19,21825.83491044776,258.30814285714285,3.6,1.1075
2019-11-20,21822.76685074627,258.34390476190475,3.6,1.1063
2019-11-21,21819.698791044775,258.37966666666665,3.6,1.1067
2019-11-22,21816.630731343284,258.41542857142855,3.6,1.1029
2019-11-25,21813.56267164179,258.4511904761905,3.6,1.1009
2019-11-26,21810.4946119403,258.4869523809524,3.6,1.1012
2019-11-27,21807.426552238805,258.5227142857143,3.6,1.1002
2019-11-28,21804.358492537314,258.5584761904762,3.6,1.1002
2019-11-29,21801.29043283582,258.5942380952381,3.6,1.1019
2019-12-01,21798.22237313433,258.63,3.6,1.1019
2019-12-02,21795.154313432835,258.65160869565216,3.6,1.1075
2019-12-03,21792.086253731344,258.6732173913043,3.6,1.1089
2019-12-04,21789.01819402985,258.69482608695654,3.6,1.1076
2019-12-05,21785.95013432836,258.7164347826087,3.6,1.1104
2019-12-06,21782.882074626865,258.73804347826086,3.6,1.1052
2019-12-09,21779.814014925374,258.759652173913,3.6,1.1067
2019-12-10,21776.74595522388,258.78126086956524,3.6,1.109
2019-12-11,21773.67789552239,258.8028695652174,3.6,1.1092
2019-12-12,21770.609835820895,258.82447826086957,3.6,1.1115
2019-12-13,21767.541776119404,258.84608695652173,3.6,1.1128
2019-12-16,21764.47371641791,258.8676956521739,3.6,1.1139
2019-12-17,21761.40565671642,258.8893043478261,3.6,1.1148
2019-12-18,21758.337597014925,258.9109130434783,3.6,1.1113
2019-12-19,21755.269537313434,258.93252173913044,3.6,1.1128
2019-12-20,21752.20147761194,258.9541304347826,3.6,1.1076
2019-12-23,21749.13341791045,258.97573913043476,3.6,1.1091
2019-12-24,21746.065358208954,258.997347826087,3.6,1.1084
2019-12-25,21742.997298507464,259.01895652173914,3.6,1.1084
2019-12-26,21739.92923880597,259.0405652173913,3.6,1.1102
2019-12-27,21736.86117910448,259.06217391304347,3.6,1.1174
2019-12-30,21733.793119402984,259.0837826086957,3.6,1.1217
2019-12-31,21730.725059701494,259.10539130434785,3.6,1.1227
2020-01-01,21727.657,259.127,3.6,1.1227
2020-01-02,21700.907552238805,259.13234782608697,3.5956521739130434,1.1166
2020-01-03,21674.15810447761,259.13769565217393,3.591304347826087,1.1173
2020-01-06,21647.408656716416,259.1430434782609,3.5869565217391304,1.1187
2020-01-07,21620.65920895522,259.14839130434785,3.582608695652174,1.1138
2020-01-08,21593.90976119403,259.1537391304348,3.5782608695652174,1.1117
2020-01-09,21567.160313432836,259.1590869565217,3.573913043478261,1.1106
2020-01-10,21540.41086567164,259.1644347826087,3.5695652173913044,1.1119
2020-01-13,21513.661417910447,259.16978260869564,3.5652173913043477,1.1138
